uniform_avg uniform_std normal_avg normal_std
      1.6224e+00      0.0000e+00      1.6217e+00      0.0000e+00
      1.5268e+00      9.5548e-02      1.5092e+00      1.1257e-01
      1.5674e+00      6.8484e-02      1.4296e+00      1.0273e-01
      1.5580e+00      4.9329e-02      1.4438e+00      7.4017e-02
      1.5338e+00      4.5223e-02      1.4547e+00      5.8354e-02
      1.5389e+00      3.7269e-02      1.4823e+00      5.5104e-02
      1.5267e+00      3.3778e-02      1.4578e+00      5.2645e-02
      1.4970e+00      4.1636e-02      1.4728e+00      4.7983e-02
      1.5080e+00      3.8329e-02      1.4625e+00      4.3549e-02
      1.4995e+00      3.5338e-02      1.4458e+00      4.2364e-02
      1.4903e+00      3.3260e-02      1.4648e+00      4.2757e-02
      1.4895e+00      3.0373e-02      1.4608e+00      3.9236e-02
      1.4793e+00      2.9750e-02      1.4649e+00      3.6323e-02
      1.4850e+00      2.8145e-02      1.4739e+00      3.4816e-02
      1.4885e+00      2.6432e-02      1.4878e+00      3.5262e-02
      1.4835e+00      2.5231e-02      1.4916e+00      3.3203e-02
      1.4970e+00      2.7307e-02      1.4910e+00      3.1193e-02
      1.4943e+00      2.5890e-02      1.5013e+00      3.1154e-02
      1.4993e+00      2.4996e-02      1.5061e+00      2.9861e-02
      1.5063e+00      2.4709e-02      1.5017e+00      2.8673e-02
      1.5206e+00      2.7538e-02      1.4972e+00      2.7644e-02
      1.5117e+00      2.7719e-02      1.5129e+00      3.0676e-02
      1.5087e+00      2.6655e-02      1.5232e+00      3.1077e-02
      1.5041e+00      2.5937e-02      1.5273e+00      3.0038e-02
      1.5030e+00      2.4902e-02      1.5298e+00      2.8916e-02
      1.5105e+00      2.5050e-02      1.5296e+00      2.7782e-02
      1.5041e+00      2.4936e-02      1.5389e+00      2.8289e-02
      1.5047e+00      2.4037e-02      1.5437e+00      2.7682e-02
      1.5083e+00      2.3473e-02      1.5389e+00      2.7138e-02
      1.5111e+00      2.2855e-02      1.5411e+00      2.6312e-02
      1.5119e+00      2.2118e-02      1.5308e+00      2.7485e-02
      1.5122e+00      2.1419e-02      1.5325e+00      2.6671e-02
      1.5121e+00      2.0760e-02      1.5415e+00      2.7372e-02
      1.5117e+00      2.0144e-02      1.5309e+00      2.8599e-02
      1.5090e+00      1.9744e-02      1.5240e+00      2.8618e-02
      1.5095e+00      1.9193e-02      1.5284e+00      2.8163e-02
      1.5102e+00      1.8682e-02      1.5321e+00      2.7641e-02
      1.5125e+00      1.8325e-02      1.5329e+00      2.6913e-02
      1.5097e+00      1.8070e-02      1.5334e+00      2.6219e-02
      1.5146e+00      1.8284e-02      1.5400e+00      2.6402e-02
      1.5188e+00      1.8316e-02      1.5474e+00      2.6798e-02
      1.5227e+00      1.8300e-02      1.5494e+00      2.6222e-02
      1.5281e+00      1.8660e-02      1.5569e+00      2.6690e-02
      1.5284e+00      1.8233e-02      1.5531e+00      2.6347e-02
      1.5256e+00      1.8033e-02      1.5490e+00      2.6082e-02
      1.5227e+00      1.7880e-02      1.5468e+00      2.5602e-02
      1.5237e+00      1.7526e-02      1.5453e+00      2.5098e-02
      1.5269e+00      1.7449e-02      1.5397e+00      2.5208e-02
      1.5264e+00      1.7096e-02      1.5346e+00      2.5196e-02
      1.5260e+00      1.6756e-02      1.5356e+00      2.4707e-02
      1.5265e+00      1.6433e-02      1.5357e+00      2.4218e-02
      1.5248e+00      1.6205e-02      1.5348e+00      2.3767e-02
      1.5211e+00      1.6322e-02      1.5349e+00      2.3315e-02
      1.5224e+00      1.6065e-02      1.5380e+00      2.3084e-02
      1.5204e+00      1.5886e-02      1.5382e+00      2.2661e-02
      1.5196e+00      1.5623e-02      1.5430e+00      2.2772e-02
      1.5165e+00      1.5664e-02      1.5407e+00      2.2492e-02
      1.5172e+00      1.5411e-02      1.5394e+00      2.2141e-02
      1.5143e+00      1.5423e-02      1.5391e+00      2.1763e-02
      1.5165e+00      1.5312e-02      1.5392e+00      2.1398e-02
      1.5144e+00      1.5196e-02      1.5375e+00      2.1110e-02
      1.5148e+00      1.4954e-02      1.5368e+00      2.0779e-02
      1.5132e+00      1.4801e-02      1.5351e+00      2.0516e-02
      1.5154e+00      1.4739e-02      1.5372e+00      2.0301e-02
      1.5172e+00      1.4621e-02      1.5342e+00      2.0214e-02
      1.5194e+00      1.4555e-02      1.5333e+00      1.9924e-02
      1.5185e+00      1.4365e-02      1.5349e+00      1.9691e-02
      1.5195e+00      1.4194e-02      1.5363e+00      1.9445e-02
      1.5216e+00      1.4143e-02      1.5332e+00      1.9396e-02
      1.5190e+00      1.4194e-02      1.5331e+00      1.9117e-02
      1.5153e+00      1.4454e-02      1.5304e+00      1.9046e-02
      1.5144e+00      1.4284e-02      1.5327e+00      1.8925e-02
      1.5153e+00      1.4116e-02      1.5315e+00      1.8704e-02
      1.5133e+00      1.4076e-02      1.5295e+00      1.8563e-02
      1.5147e+00      1.3962e-02      1.5250e+00      1.8850e-02
      1.5138e+00      1.3806e-02      1.5227e+00      1.8744e-02
      1.5168e+00      1.3958e-02      1.5245e+00      1.8587e-02
      1.5186e+00      1.3891e-02      1.5238e+00      1.8360e-02
      1.5173e+00      1.3770e-02      1.5214e+00      1.8288e-02
      1.5145e+00      1.3888e-02      1.5213e+00      1.8058e-02
      1.5133e+00      1.3771e-02      1.5198e+00      1.7900e-02
      1.5139e+00      1.3614e-02      1.5186e+00      1.7717e-02
      1.5125e+00      1.3521e-02      1.5175e+00      1.7540e-02
      1.5120e+00      1.3368e-02      1.5161e+00      1.7383e-02
      1.5102e+00      1.3325e-02      1.5151e+00      1.7205e-02
      1.5097e+00      1.3182e-02      1.5142e+00      1.7030e-02
      1.5103e+00      1.3043e-02      1.5124e+00      1.6924e-02
      1.5104e+00      1.2894e-02      1.5122e+00      1.6732e-02
      1.5102e+00      1.2749e-02      1.5117e+00      1.6550e-02
      1.5073e+00      1.2955e-02      1.5087e+00      1.6634e-02
      1.5054e+00      1.2951e-02      1.5106e+00      1.6553e-02
      1.5055e+00      1.2810e-02      1.5092e+00      1.6434e-02
      1.5052e+00      1.2673e-02      1.5098e+00      1.6269e-02
      1.5062e+00      1.2573e-02      1.5085e+00      1.6148e-02
      1.5070e+00      1.2465e-02      1.5076e+00      1.6002e-02
