      5.0000e-01      3.9819e+03      2.8093e+01
      5.3000e-01      3.4237e+03      2.0517e+01
      5.6000e-01      2.8860e+03      1.7008e+01
      5.9000e-01      2.5414e+03      1.3827e+01
      6.2000e-01      2.2658e+03      1.3363e+01
      6.5000e-01      1.8329e+03      1.2738e+01
      6.8000e-01      1.4358e+03      1.3292e+01
      7.1000e-01      1.1701e+03      1.3872e+01
      7.4000e-01      1.1286e+03      1.3438e+01
      7.7000e-01      8.9506e+02      1.2925e+01
      8.0000e-01      6.9183e+02      1.2603e+01
      8.3000e-01      6.2575e+02      1.2091e+01
      8.6000e-01      5.7762e+02      1.1526e+01
      8.9000e-01      4.8297e+02      1.1037e+01
      9.2000e-01      4.7288e+02      1.0435e+01
      9.5000e-01      4.3628e+02      9.8557e+00
      9.8000e-01      3.8689e+02      9.3317e+00
      1.0100e+00      3.6224e+02      8.8436e+00
      1.0400e+00      3.2367e+02      8.3878e+00
      1.0700e+00      2.9441e+02      7.9732e+00
      1.1000e+00      2.7736e+02      7.5773e+00
      1.1300e+00      2.6491e+02      7.1970e+00
      1.1600e+00      2.4161e+02      6.8425e+00
      1.1900e+00      2.3153e+02      6.5068e+00
      1.2200e+00      2.0995e+02      6.2050e+00
      1.2500e+00      1.9732e+02      5.9241e+00
      1.2800e+00      1.8197e+02      5.6589e+00
      1.3100e+00      1.7037e+02      5.4125e+00
      1.3400e+00      1.6983e+02      5.1748e+00
      1.3700e+00      1.6098e+02      4.9555e+00
      1.4000e+00      1.4800e+02      4.7481e+00
      1.4300e+00      1.4416e+02      4.5537e+00
      1.4600e+00      1.3820e+02      4.3705e+00
      1.4900e+00      1.2742e+02      4.1992e+00
      1.5200e+00      1.1945e+02      4.0377e+00
      1.5500e+00      1.1496e+02      3.8845e+00
      1.5800e+00      1.0753e+02      3.7412e+00
      1.6100e+00      1.0816e+02      3.6038e+00
      1.6400e+00      1.0228e+02      3.4742e+00
      1.6700e+00      1.0072e+02      3.3509e+00
      1.7000e+00      9.6901e+01      3.2337e+00
      1.7300e+00      9.3398e+01      3.1226e+00
      1.7600e+00      8.7527e+01      3.0173e+00
      1.7900e+00      8.4443e+01      2.9173e+00
      1.8200e+00      8.2650e+01      2.8217e+00
      1.8500e+00      7.8913e+01      2.7314e+00
      1.8800e+00      7.4817e+01      2.6451e+00
      1.9100e+00      7.5665e+01      2.5623e+00
      1.9400e+00      7.3055e+01      2.4833e+00
      1.9700e+00      7.1659e+01      2.4079e+00
