108 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10 9
109 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
110 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10 9
111 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10 9
112 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
113 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10 9
114 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10 9
115 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10 9
116 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
117 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10 9
118 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
119 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 26 28 4 24 12 5 27 15 2 13 8 7 23 10
120 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
121 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
122 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
123 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
124 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
125 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
126 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 4 26 28 18 24 12 5 27 15 2 13 8 7 23 10
127 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 12 5 27 15 2 13 8 7 23 10
128 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 12 5 27 15 2 13 8 7 23 10
129 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 12 5 27 15 2 13 8 7 23 10
130 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 12 5 27 15 2 13 8 7 23 10
131 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 12 5 27 15 2 13 8 7 23 10
132 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
133 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
134 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
135 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
136 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
137 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
138 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
139 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
140 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
141 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
142 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
143 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
144 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
145 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
146 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
147 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
148 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
149 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
150 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
151 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
152 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
153 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
154 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
155 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
156 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
157 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
158 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
159 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
160 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
161 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
162 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
163 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
164 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
165 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
166 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
167 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
168 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
169 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
170 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
171 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
172 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
173 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
174 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
175 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
176 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
177 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
178 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
179 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
180 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
181 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
182 9 25 17 0 11 14 19 6 29 3 22 21 1 20 16 18 28 26 4 24 27 5 12 15 2 13 8 7 23 10
