65 8 6 2 25 21 12 9 11 20 18 13 7 14 1 16 28 29 22 0 23 3 10 4 24 26 27 5 19 15 17
66 25 21 12 9 11 20 18 13 7 14 1 16 28 29 22 0 23 3 10 4 24 26 27 5 19 15 17 8 6 2
67 25 21 12 9 11 20 18 13 7 14 1 16 28 29 22 0 23 3 10 4 24 26 27 5 19 15 17 8 6 2
68 24 26 8 6 25 2 21 12 9 11 18 13 20 7 14 1 0 23 29 16 28 22 3 10 4 17 5 19 15 27
69 24 26 4 8 2 6 25 21 12 9 11 18 13 20 7 14 1 0 23 29 16 28 22 3 10 17 5 19 15 27
70 27 24 26 8 6 2 25 21 12 9 11 18 13 20 7 14 1 0 23 29 16 28 22 3 10 4 17 5 19 15
71 24 26 8 6 2 25 21 12 9 11 18 13 20 7 14 1 0 23 29 16 28 22 3 10 4 17 5 19 15 27
72 13 20 7 14 1 28 29 0 23 22 16 3 10 4 26 24 27 17 15 19 5 8 2 6 25 21 12 9 11 18
73 13 20 7 14 1 28 29 0 23 22 16 3 10 4 26 24 27 17 15 19 5 8 2 6 25 21 12 9 11 18
74 13 20 7 14 1 28 29 0 23 22 16 3 10 4 26 24 27 17 15 19 5 8 6 2 25 21 12 9 11 18
75 13 20 7 14 1 28 29 0 23 22 16 3 10 4 26 24 27 17 15 19 5 8 6 2 25 21 12 9 11 18
76 13 20 7 14 1 28 29 0 23 22 16 3 10 4 26 24 27 17 15 19 5 8 6 2 25 21 12 9 11 18
77 27 24 26 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 29 28 22 16 3 10 4 17 15 5 19
78 27 24 26 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 16 28 29 22 3 10 4 17 5 19 15
79 27 24 26 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 29 28 22 16 3 10 4 15 5 19 17
80 27 24 26 4 17 5 19 15 8 6 2 25 21 12 9 11 18 13 20 7 14 1 0 23 28 22 29 16 3 10
81 27 24 26 4 17 5 19 15 8 6 2 25 21 12 9 11 18 13 20 7 14 1 0 23 28 22 29 16 3 10
82 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 29 16 28 22 3 10
83 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 29 16 28 22 3 10
84 27 24 26 4 17 5 19 15 8 6 2 21 25 12 9 11 18 13 20 7 14 1 0 23 28 22 29 16 3 10
85 27 24 26 4 17 5 19 15 8 6 2 21 25 12 9 11 18 13 20 7 14 1 0 23 28 22 29 16 3 10
86 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 29 28 22 16 3 10
87 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 28 29 22 16 3 10
88 27 24 26 4 17 5 19 15 8 6 2 21 25 12 11 9 18 13 20 7 14 1 0 23 29 28 22 16 3 10
89 27 24 26 4 17 5 19 15 8 6 2 21 25 12 11 9 18 13 20 7 14 1 0 23 28 22 29 16 3 10
90 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 22 28 29 16 3 10
91 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 22 28 29 16 3 10
92 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 14 1 0 23 22 28 29 16 3 10
93 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 0 23 14 1 28 22 29 16 3 10
94 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 0 23 14 1 22 28 29 16 3 10
95 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 0 23 14 1 22 28 29 16 3 10
96 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 0 23 14 1 22 28 29 16 3 10
97 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 0 23 14 1 22 28 29 16 3 10
98 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 0 14 1 23 28 29 22 16 3 10
99 27 24 26 4 17 5 19 15 8 6 2 25 21 12 11 9 18 13 20 7 0 14 1 23 28 29 22 16 3 10
100 27 24 26 4 17 5 19 15 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 28 29 16 3 10
101 27 24 26 4 17 5 15 19 8 6 2 25 21 12 11 9 18 13 20 7 0 14 1 23 28 22 29 16 3 10
102 27 24 26 4 17 5 15 19 8 6 2 25 21 12 11 9 18 13 20 7 0 14 1 23 22 28 29 16 3 10
103 27 24 26 4 17 5 19 15 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
104 27 24 26 4 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
105 27 24 26 4 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
106 27 24 26 4 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
107 27 24 26 4 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
108 27 24 26 4 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
109 27 24 26 4 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
110 27 24 26 4 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
111 27 24 26 4 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
112 4 24 26 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
113 4 24 26 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
114 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
115 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
116 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
117 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
118 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
119 28 16 3 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29
120 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
121 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
122 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
123 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
124 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
125 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
126 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10
127 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10 4 26 24 27 17 5 15
128 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10 4 26 24 27 17 5 15
129 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10 4 26 24 27 17 5 15
130 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10 4 26 24 27 17 5 15
131 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3 10 4 26 24 27 17 5 15
132 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
133 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
134 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
135 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
136 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
137 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
138 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
139 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
140 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
141 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
142 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
143 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
144 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
145 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
146 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
147 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
148 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
149 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
150 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
151 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
152 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
153 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
154 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
155 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
156 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
157 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
158 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
159 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
160 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
161 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
162 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
163 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
164 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
165 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
166 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
167 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
168 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
169 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
170 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
171 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
172 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
173 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
174 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
175 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
176 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
177 10 4 26 24 27 17 5 15 19 8 6 2 21 25 12 11 9 18 13 20 7 0 14 1 23 22 29 28 16 3
