uniform_avg uniform_std normal_avg normal_std
      4.8933e+00      0.0000e+00      4.8900e+00      0.0000e+00
      4.9793e+00      8.5986e-02      4.9301e+00      4.0092e-02
      4.9177e+00      7.9060e-02      4.8208e+00      1.1171e-01
      4.9001e+00      5.8602e-02      4.9102e+00      1.1929e-01
      5.0444e+00      1.5126e-01      4.8709e+00      1.0041e-01
      4.9282e+00      1.6959e-01      4.9429e+00      1.0912e-01
      4.8785e+00      1.5172e-01      4.9408e+00      9.2244e-02
      4.9314e+00      1.4164e-01      4.9064e+00      8.6980e-02
      4.9677e+00      1.3010e-01      4.8842e+00      7.9859e-02
      4.9584e+00      1.1673e-01      4.8932e+00      7.1989e-02
      4.9530e+00      1.0573e-01      4.8875e+00      6.5362e-02
      4.9387e+00      9.7566e-02      4.8790e+00      6.0277e-02
      4.9185e+00      9.1994e-02      4.9154e+00      6.6362e-02
      4.9250e+00      8.5418e-02      4.9168e+00      6.1454e-02
      4.9184e+00      7.9794e-02      4.9080e+00      5.7875e-02
      4.9589e+00      8.4896e-02      4.9202e+00      5.5499e-02
      4.9581e+00      7.9750e-02      4.8840e+00      6.3475e-02
      4.9649e+00      7.5493e-02      4.8631e+00      6.3392e-02
      4.9284e+00      8.0211e-02      4.8829e+00      6.3144e-02
      4.9653e+00      8.4566e-02      4.8843e+00      5.9920e-02
      4.9638e+00      8.0452e-02      4.9403e+00      7.9936e-02
      4.9614e+00      7.6746e-02      4.9432e+00      7.6270e-02
      4.9576e+00      7.3431e-02      4.9430e+00      7.2879e-02
      4.9696e+00      7.1324e-02      4.9405e+00      6.9821e-02
      4.9717e+00      6.8444e-02      4.9486e+00      6.7451e-02
      4.9493e+00      6.9464e-02      4.9433e+00      6.5017e-02
      4.9662e+00      6.8933e-02      4.9348e+00      6.3137e-02
      4.9423e+00      7.0592e-02      4.9432e+00      6.1420e-02
      4.9576e+00      6.9811e-02      4.9469e+00      5.9375e-02
      4.9540e+00      6.7540e-02      4.9441e+00      5.7430e-02
      4.9632e+00      6.5976e-02      4.9430e+00      5.5558e-02
      4.9589e+00      6.4025e-02      4.9393e+00      5.3921e-02
      4.9621e+00      6.2134e-02      4.9423e+00      5.2347e-02
      4.9572e+00      6.0477e-02      4.9561e+00      5.2625e-02
      4.9611e+00      5.8854e-02      4.9640e+00      5.1711e-02
      4.9551e+00      5.7512e-02      4.9644e+00      5.0256e-02
      4.9656e+00      5.6924e-02      4.9615e+00      4.8966e-02
      4.9575e+00      5.5995e-02      4.9608e+00      4.7664e-02
      4.9445e+00      5.6070e-02      4.9589e+00      4.6465e-02
      4.9380e+00      5.5033e-02      4.9782e+00      4.9202e-02
      4.9525e+00      5.5582e-02      4.9805e+00      4.8042e-02
      4.9634e+00      5.5334e-02      4.9844e+00      4.7049e-02
      4.9777e+00      5.5879e-02      4.9935e+00      4.6826e-02
      4.9658e+00      5.5878e-02      4.9842e+00      4.6679e-02
      4.9664e+00      5.4626e-02      4.9823e+00      4.5671e-02
      4.9659e+00      5.3428e-02      4.9816e+00      4.4672e-02
      4.9705e+00      5.2487e-02      4.9737e+00      4.4417e-02
      4.9696e+00      5.1390e-02      4.9687e+00      4.3767e-02
      4.9677e+00      5.0369e-02      4.9620e+00      4.3395e-02
      4.9710e+00      4.9462e-02      4.9614e+00      4.2522e-02
      4.9746e+00      4.8620e-02      4.9649e+00      4.1828e-02
      4.9727e+00      4.7717e-02      4.9709e+00      4.1457e-02
      4.9783e+00      4.7152e-02      4.9627e+00      4.1479e-02
      4.9774e+00      4.6281e-02      4.9599e+00      4.0800e-02
      4.9679e+00      4.6407e-02      4.9594e+00      4.0055e-02
      4.9712e+00      4.5687e-02      4.9625e+00      3.9453e-02
      4.9654e+00      4.5246e-02      4.9589e+00      3.8917e-02
      4.9735e+00      4.5198e-02      4.9726e+00      4.0611e-02
      4.9689e+00      4.4663e-02      4.9720e+00      3.9921e-02
      4.9756e+00      4.4408e-02      4.9666e+00      3.9614e-02
      4.9740e+00      4.3700e-02      4.9654e+00      3.8979e-02
      4.9723e+00      4.3025e-02      4.9750e+00      3.9533e-02
      4.9737e+00      4.2359e-02      4.9848e+00      4.0103e-02
      4.9681e+00      4.2068e-02      4.9788e+00      3.9921e-02
      4.9751e+00      4.2014e-02      4.9774e+00      3.9327e-02
