      6.0000e-01      5.0000e-01     -2.2050e-01      1.7626e-03
      6.0000e-01      5.1500e-01     -2.4406e-01      1.4805e-03
      6.0000e-01      5.3000e-01     -2.6374e-01      1.4634e-03
      6.0000e-01      5.4500e-01     -2.7708e-01      1.3817e-03
      6.0000e-01      5.6000e-01     -2.8809e-01      1.4966e-03
      6.0000e-01      5.7500e-01     -3.0070e-01      1.2923e-03
      6.0000e-01      5.9000e-01     -3.0578e-01      1.1315e-03
      6.0000e-01      6.0500e-01     -3.1372e-01      1.0765e-03
      6.0000e-01      6.2000e-01     -3.1861e-01      1.0624e-03
      6.0000e-01      6.3500e-01     -3.2181e-01      1.2698e-03
      6.0000e-01      6.5000e-01     -3.2419e-01      9.7190e-04
      6.0000e-01      6.6500e-01     -3.2854e-01      1.0908e-03
      6.0000e-01      6.8000e-01     -3.2780e-01      1.2020e-03
      6.0000e-01      6.9500e-01     -3.2769e-01      1.1617e-03
      6.0000e-01      7.1000e-01     -3.2660e-01      1.2222e-03
      6.0000e-01      7.2500e-01     -3.2782e-01      1.1984e-03
      6.0000e-01      7.4000e-01     -3.2411e-01      1.5162e-03
      6.0000e-01      7.5500e-01     -3.2144e-01      1.6894e-03
      6.0000e-01      7.7000e-01     -3.1862e-01      1.7221e-03
      6.0000e-01      7.8500e-01     -3.1856e-01      1.7695e-03
      6.2000e-01      5.0000e-01     -2.4233e-01      1.9460e-03
      6.2000e-01      5.1500e-01     -2.6662e-01      1.5618e-03
      6.2000e-01      5.3000e-01     -2.8744e-01      1.4617e-03
      6.2000e-01      5.4500e-01     -3.0034e-01      1.2618e-03
      6.2000e-01      5.6000e-01     -3.1295e-01      1.4254e-03
      6.2000e-01      5.7500e-01     -3.2335e-01      1.2446e-03
      6.2000e-01      5.9000e-01     -3.2931e-01      1.2103e-03
      6.2000e-01      6.0500e-01     -3.3525e-01      9.7988e-04
      6.2000e-01      6.2000e-01     -3.4025e-01      1.0471e-03
      6.2000e-01      6.3500e-01     -3.4193e-01      1.0242e-03
      6.2000e-01      6.5000e-01     -3.4310e-01      9.9189e-04
      6.2000e-01      6.6500e-01     -3.4614e-01      1.1306e-03
      6.2000e-01      6.8000e-01     -3.4457e-01      1.0788e-03
      6.2000e-01      6.9500e-01     -3.4540e-01      1.2110e-03
      6.2000e-01      7.1000e-01     -3.4064e-01      1.1595e-03
      6.2000e-01      7.2500e-01     -3.4029e-01      1.2046e-03
      6.2000e-01      7.4000e-01     -3.3376e-01      1.4199e-03
      6.2000e-01      7.5500e-01     -3.3327e-01      1.4137e-03
      6.2000e-01      7.7000e-01     -3.2564e-01      1.6174e-03
      6.2000e-01      7.8500e-01     -3.2346e-01      1.8256e-03
      6.4000e-01      5.0000e-01     -2.5867e-01      1.8798e-03
      6.4000e-01      5.1500e-01     -2.8607e-01      1.5613e-03
      6.4000e-01      5.3000e-01     -3.0343e-01      1.4686e-03
      6.4000e-01      5.4500e-01     -3.2295e-01      1.3628e-03
      6.4000e-01      5.6000e-01     -3.3423e-01      1.1983e-03
      6.4000e-01      5.7500e-01     -3.4688e-01      1.0882e-03
      6.4000e-01      5.9000e-01     -3.5299e-01      9.4640e-04
      6.4000e-01      6.0500e-01     -3.5585e-01      1.0006e-03
