0.0256496 0.0512993 0.0769489 0.102599 0.128248 0.153898 0.179547 0.205197 0.230847 0.256496 0.282146 0.307796 0.333445 0.359095 0.384745 0.410394 0.436044 0.461694 0.487343 0.512993 0.538642 0.564292 0.589942 0.615591 0.641241 0.666891 0.69254 0.71819 0.74384 0.769489 0.795139 0.820788 0.846438 0.872088 0.897737 0.923387 0.949037 0.974686 1.00034 1.02599 1.05164 1.07728 1.10293 1.12858 1.15423 1.17988 1.20553 1.23118 1.25683 1.28248 1.30813 1.33378 1.35943 1.38508 1.41073 1.43638 1.46203 1.48768 1.51333 1.53898 1.56463 1.59028 1.61593 1.64158 1.66723 1.69288 1.71853 1.74418 1.76983 1.79547 1.82112 1.84677 1.87242 1.89807 1.92372 1.94937 1.97502 2.00067 2.02632 2.05197 2.07762 2.10327 2.12892 2.15457 2.18022 2.20587 2.23152 2.25717 2.28282 2.30847 2.33412 2.35977 2.38542 2.41107 2.43672 2.46237 2.48802 2.51366 2.53931 2.56496 
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00641569  0.0546209  0.336354  0.811409  1.64663  2.6052  2.82389  2.73733  2.52213  2.36106  2.11684  1.79306  1.601  1.5623  1.27377  1.06133  1.01671  0.955612  0.798044  0.809861  0.725159  0.709216  0.663364  0.700537  0.634935  0.637315  0.538728  0.586313  0.634166  0.59279  0.678956  0.707601  0.766206  0.786218  0.867543  0.922415  0.982598  1.03952  1.08664  1.1203  1.1543  1.23382  1.15103  1.19504  1.30589  1.29736  1.27728  1.21116  1.17827  1.13101  1.04194  1.13227  1.073  1.02334  0.982685  0.928262  0.926916  0.953762  0.926764  0.976973  0.91207  0.951441  0.942444  0.899654  0.855526  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00320785  0.0637243  0.348572  0.865276  1.817  2.65881  2.78222  2.78713  2.51465  2.24213  2.01285  1.81783  1.57053  1.36422  1.18343  1.09225  1.05558  0.970646  0.899742  0.830278  0.760597  0.68452  0.662753  0.683703  0.64921  0.637867  0.570528  0.587348  0.646448  0.658385  0.693091  0.738684  0.766428  0.820898  0.884074  0.900656  0.941673  0.995099  1.05071  1.07933  1.07894  1.19375  1.21649  1.23277  1.27791  1.24714  1.30406  1.26982  1.24959  1.16668  1.10374  1.09255  1.01439  1.03302  0.9683  0.909504  0.915447  0.929309  0.895086  0.941321  0.939997  0.952743  0.927134  0.920593  0.870329  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00320785  0.0702991  0.354561  0.887777  1.77101  2.55098  2.73508  2.8194  2.57732  2.18888  2.06314  1.86162  1.57979  1.38241  1.22152  1.06213  1.03678  0.940944  0.902567  0.817121  0.735003  0.661513  0.643188  0.686361  0.650923  0.660878  0.607138  0.618052  0.673102  0.714587  0.728586  0.768548  0.780403  0.826139  0.888886  0.907096  0.922232  0.969012  1.01978  1.03265  1.02995  1.15414  1.19657  1.24359  1.25387  1.24651  1.29899  1.23621  1.24292  1.17669  1.12739  1.10444  1.02865  1.02721  0.98504  0.940356  0.930135  0.944705  0.933316  0.94234  0.919088  0.927418  0.920825  0.907571  0.875536  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00561373  0.0625864  0.364743  0.924938  1.75967  2.4795  2.6449  2.80364  2.60946  2.27684  2.12953  1.84611  1.55665  1.36572  1.18178  1.07402  1.02909  0.946628  0.890738  0.82007  0.733034  0.671856  0.649302  0.676024  0.619233  0.650293  0.61943  0.623313  0.684548  0.722159  0.746923  0.768282  0.79083  0.832314  0.885015  0.919771  0.911128  0.95991  1.02209  1.04455  1.05731  1.16163  1.20025  1.22235  1.23441  1.23723  1.25948  1.21599  1.23292  1.17787  1.15421  1.1297  1.03994  1.03386  0.990634  0.94702  0.943153  0.941476  0.923007  0.918742  0.899048  0.926857  0.921339  0.888559  0.875638  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00449098  0.0667588  0.369414  0.92787  1.73162  2.42306  2.64783  2.81074  2.61485  2.28633  2.17386  1.86205  1.55566  1.36585  1.17873  1.07719  1.03104  0.936397  0.892115  0.820614  0.732641  0.673249  0.657128  0.68707  0.614722  0.638309  0.628623  0.619536  0.670461  0.707655  0.739926  0.769767  0.77925  0.816633  0.883613  0.917209  0.912927  0.954834  1.02983  1.0621  1.07941  1.13945  1.18758  1.21394  1.23694  1.24009  1.26048  1.21431  1.23196  1.18016  1.17771  1.1414  1.05357  1.03733  0.995555  0.956646  0.965306  0.959337  0.932591  0.907933  0.890437  0.903815  0.904125  0.881402  0.870268  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00695033  0.0627128  0.364144  0.947326  1.75481  2.42014  2.62925  2.81418  2.60955  2.29283  2.1297  1.85336  1.56247  1.3973  1.2075  1.10889  1.02687  0.9418  0.887854  0.826421  0.737409  0.664468  0.657658  0.676812  0.604102  0.633725  0.611948  0.607616  0.661906  0.689158  0.720812  0.764739  0.773749  0.812999  0.872635  0.924923  0.921573  0.965743  1.04448  1.06391  1.09904  1.14292  1.17963  1.21385  1.23031  1.2436  1.25502  1.21993  1.24065  1.1916  1.18435  1.13772  1.0639  1.05027  1.0099  0.971742  0.966634  0.957581  0.92106  0.895483  0.888871  0.896702  0.885987  0.873401  0.867368  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00710309  0.0626406  0.365513  0.935702  1.76083  2.42176  2.6698  2.79553  2.58363  2.29223  2.11279  1.82992  1.54878  1.39951  1.22957  1.11048  1.03206  0.955298  0.889451  0.836597  0.742691  0.672127  0.660831  0.678176  0.600187  0.633686  0.614849  0.61921  0.649707  0.681083  0.711265  0.7682  0.770833  0.813235  0.87388  0.925843  0.92436  0.962108  1.04238  1.05844  1.10308  1.14248  1.17084  1.20966  1.2295  1.2548  1.25528  1.22707  1.23729  1.1958  1.18755  1.13566  1.06331  1.0465  1.00915  0.983372  0.96434  0.950488  0.91659  0.897553  0.892628  0.90663  0.886579  0.880872  0.871948  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00681667  0.0658105  0.369055  0.937212  1.72323  2.39139  2.64549  2.78517  2.59984  2.30006  2.11464  1.81234  1.55306  1.39601  1.24964  1.13495  1.05377  0.977064  0.889237  0.835893  0.757398  0.676367  0.659466  0.682891  0.607599  0.635796  0.617025  0.616133  0.641435  0.674541  0.713941  0.760911  0.768702  0.803988  0.870473  0.916721  0.917701  0.959958  1.03514  1.04382  1.0992  1.13386  1.15721  1.1991  1.23637  1.26465  1.25689  1.22854  1.23593  1.21117  1.19728  1.14186  1.06093  1.04699  1.0194  0.991168  0.967359  0.957955  0.940927  0.901821  0.897552  0.905014  0.881495  0.878714  0.872779  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00605926  0.065073  0.361748  0.936265  1.72926  2.38571  2.64131  2.76183  2.58468  2.30934  2.12237  1.84095  1.57462  1.41143  1.25782  1.12325  1.03839  0.957731  0.879968  0.820977  0.755201  0.680721  0.657658  0.682686  0.6166  0.631179  0.623587  0.62156  0.639903  0.681114  0.709478  0.760574  0.775622  0.817571  0.884422  0.9141  0.912435  0.955295  1.03575  1.04584  1.09216  1.12355  1.15394  1.19592  1.23212  1.26083  1.25835  1.23288  1.23825  1.21654  1.18883  1.13644  1.06787  1.05279  1.022  0.994545  0.972067  0.959458  0.940021  0.904613  0.885768  0.891842  0.880895  0.881573  0.871384  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0062553  0.0667588  0.357484  0.936871  1.71297  2.39324  2.65241  2.75915  2.57736  2.2945  2.11772  1.8398  1.59024  1.42609  1.2623  1.12062  1.04003  0.947031  0.866973  0.817688  0.754888  0.68452  0.659696  0.685652  0.616264  0.629141  0.622691  0.620726  0.642187  0.685595  0.714058  0.757654  0.777253  0.821199  0.879763  0.908262  0.907668  0.951718  1.03885  1.06141  1.0938  1.12487  1.15709  1.19855  1.23019  1.26024  1.25461  1.23261  1.23225  1.21456  1.18521  1.13316  1.07359  1.05488  1.02011  1.00105  0.972984  0.959219  0.933955  0.904515  0.8874  0.888532  0.880926  0.878652  0.869961  
