-0.20792 -0.223283
-0.308909 -0.340662
-0.322806 -0.408016
-0.366272 -0.448477
-0.439756 -0.382669
-0.359547 -0.440694
-0.393316 -0.376483
-0.490329 -0.45043
-0.447138 -0.430589
-0.433058 -0.444822
-0.375555 -0.462493
-0.399119 -0.435303
-0.410035 -0.435901
-0.439945 -0.373773
-0.411638 -0.294618
-0.406325 -0.309008
-0.464133 -0.342591
-0.438507 -0.28274
-0.489353 -0.332964
-0.472392 -0.360273
-0.425829 -0.361006
-0.402519 -0.304276
-0.37113 -0.437245
-0.376334 -0.424881
-0.388285 -0.42056
-0.426182 -0.395005
-0.388735 -0.377289
-0.372768 -0.388768
-0.341072 -0.420704
-0.357806 -0.374725
-0.39024 -0.31174
-0.455009 -0.345459
-0.445619 -0.395336
-0.443847 -0.40052
-0.392011 -0.368015
-0.403051 -0.361896
-0.422029 -0.336464
-0.417742 -0.31887
-0.417547 -0.367047
-0.414447 -0.437694
-0.333801 -0.517127
-0.35255 -0.418687
-0.362827 -0.381739
-0.40652 -0.392075
-0.435874 -0.42509
-0.395199 -0.441972
-0.366016 -0.437335
-0.347125 -0.367254
-0.320933 -0.383775
-0.329012 -0.409914
-0.379592 -0.390826
-0.431039 -0.410778
-0.349097 -0.350727
-0.347086 -0.305491
-0.367685 -0.368029
-0.389028 -0.39818
-0.402862 -0.465581
-0.412641 -0.404863
-0.412235 -0.428637
-0.374108 -0.46021
-0.344029 -0.480048
-0.287329 -0.481479
-0.298895 -0.471122
-0.342245 -0.423699
-0.345793 -0.417479
-0.401872 -0.452209
-0.410103 -0.445575
-0.446904 -0.4624
-0.45115 -0.432451
-0.495125 -0.4014
-0.466272 -0.409418
-0.385032 -0.452343
-0.398643 -0.417274
-0.4086 -0.48066
-0.435405 -0.456242
-0.409696 -0.401549
-0.359369 -0.439586
-0.363832 -0.493311
-0.411907 -0.473752
-0.347738 -0.418861
-0.375155 -0.378967
-0.359344 -0.410621
-0.384346 -0.365559
-0.343523 -0.403112
-0.304215 -0.38669
-0.417347 -0.398233
-0.506932 -0.366159
-0.458404 -0.344084
-0.424591 -0.326119
-0.431642 -0.349698
-0.38497 -0.462604
-0.380935 -0.397515
-0.402504 -0.41928
-0.43738 -0.394795
-0.443501 -0.406291
-0.474649 -0.36959
-0.45046 -0.370375
-0.472345 -0.37927
-0.394021 -0.418784
-0.460243 -0.445345
-0.46661 -0.442392
-0.510032 -0.434132
-0.475068 -0.417047
-0.493853 -0.411484
-0.492089 -0.385131
-0.405115 -0.373229
-0.408015 -0.366982
-0.46428 -0.372601
-0.459964 -0.410646
-0.497803 -0.411884
-0.379273 -0.400065
-0.363379 -0.341598
-0.321072 -0.317134
-0.391223 -0.317914
-0.428897 -0.341139
-0.364062 -0.325303
-0.461826 -0.401428
-0.465285 -0.386414
-0.449458 -0.39514
-0.416709 -0.404766
-0.372206 -0.398832
-0.402597 -0.414165
-0.358222 -0.415802
-0.384916 -0.460017
-0.322846 -0.427087
-0.382395 -0.432212
-0.310865 -0.468313
-0.39823 -0.439845
-0.433085 -0.437276
-0.431364 -0.435186
-0.510716 -0.390604
-0.47468 -0.396471
-0.461281 -0.362083
-0.450335 -0.34444
-0.387874 -0.388844
-0.448389 -0.361412
-0.385438 -0.414624
-0.426976 -0.355325
-0.449063 -0.339762
-0.474015 -0.371991
-0.432899 -0.404111
-0.531927 -0.437175
-0.538394 -0.393188
-0.427494 -0.431095
-0.433446 -0.404298
-0.491847 -0.426539
-0.492642 -0.392911
-0.524645 -0.391527
-0.488557 -0.46372
-0.47886 -0.461931
-0.450436 -0.424397
-0.413902 -0.390682
-0.377957 -0.362367
-0.480625 -0.43127
-0.487384 -0.387365
-0.433876 -0.367353
-0.410588 -0.418066
-0.369024 -0.344076
-0.475361 -0.365037
-0.460094 -0.334868
-0.43417 -0.341998
-0.448254 -0.372262
-0.541715 -0.383221
-0.527902 -0.33095
-0.587642 -0.328589
-0.553894 -0.40832
-0.478513 -0.433412
-0.397735 -0.432749
-0.41883 -0.345454
-0.386942 -0.385106
-0.377662 -0.342779
-0.409394 -0.317673
-0.421307 -0.359146
-0.375069 -0.359231
-0.357896 -0.405912
-0.370975 -0.403281
-0.45562 -0.397237
-0.47477 -0.407377
-0.43536 -0.354144
-0.444939 -0.376326
-0.463457 -0.381198
-0.42137 -0.404217
-0.424486 -0.46747
-0.457671 -0.537655
-0.404972 -0.503828
-0.373991 -0.471208
-0.358605 -0.414431
-0.362893 -0.458722
-0.38879 -0.423669
-0.402337 -0.419909
-0.408152 -0.423945
-0.403265 -0.471408
-0.429136 -0.433235
-0.427324 -0.464138
-0.363129 -0.461662
-0.419723 -0.470042
-0.398357 -0.469053
-0.389407 -0.472547
-0.353199 -0.416564
-0.390977 -0.406637
-0.377709 -0.458638
-0.373732 -0.457654
-0.380009 -0.419225
-0.370175 -0.415062
-0.470187 -0.449441
-0.453452 -0.408048
-0.42174 -0.372875
-0.448461 -0.417488
-0.40459 -0.44466
-0.349354 -0.387227
-0.407192 -0.424148
-0.382398 -0.51885
-0.406131 -0.517407
-0.368669 -0.447659
-0.413914 -0.421962
-0.375 -0.41526
-0.424181 -0.391164
-0.328873 -0.395596
-0.378218 -0.420811
-0.456145 -0.437883
-0.426681 -0.398267
-0.500578 -0.407791
-0.365715 -0.424297
-0.386372 -0.305217
-0.368829 -0.373072
-0.367215 -0.431152
-0.387428 -0.465141
-0.371017 -0.415552
-0.347013 -0.413509
-0.386897 -0.44985
-0.410838 -0.390782
-0.404143 -0.388371
-0.459772 -0.457295
-0.425099 -0.42076
-0.465182 -0.430447
-0.375953 -0.366822
-0.410812 -0.385425
-0.391083 -0.390534
-0.410433 -0.387541
-0.34383 -0.424129
-0.380051 -0.413907
-0.397681 -0.354013
-0.361034 -0.348027
-0.387849 -0.352955
-0.454504 -0.327908
-0.423753 -0.368866
-0.488587 -0.388646
-0.411526 -0.392146
-0.467467 -0.413537
-0.478957 -0.384521
-0.43141 -0.424354
-0.506911 -0.382366
-0.529174 -0.350314
-0.487029 -0.432154
-0.450567 -0.380143
-0.545591 -0.417067
-0.487231 -0.445436
-0.542846 -0.451531
-0.514778 -0.412552
-0.553298 -0.409373
-0.573663 -0.407968
-0.61262 -0.457181
-0.5556 -0.424083
-0.525273 -0.395637
-0.42583 -0.412541
-0.440687 -0.400622
-0.467656 -0.405292
-0.477811 -0.374717
-0.409852 -0.287322
-0.40575 -0.329784
-0.42116 -0.391616
-0.356584 -0.392953
-0.298971 -0.393865
-0.358474 -0.394954
-0.3863 -0.397227
-0.350381 -0.399833
-0.348507 -0.451113
-0.336158 -0.429914
-0.391273 -0.408465
-0.39466 -0.512606
-0.410589 -0.463384
-0.350741 -0.404483
-0.357766 -0.434646
-0.3567 -0.453569
-0.335483 -0.413394
-0.380683 -0.487342
-0.341744 -0.446483
-0.320782 -0.463176
-0.366387 -0.446658
-0.397697 -0.488268
-0.361164 -0.422855
-0.438306 -0.444448
-0.395337 -0.40462
-0.411962 -0.408678
-0.413799 -0.432718
-0.446219 -0.445018
-0.391667 -0.387131
-0.433959 -0.442656
-0.480809 -0.444254
-0.402746 -0.362563
-0.405784 -0.398648
-0.408015 -0.410009
-0.424359 -0.389392
-0.394024 -0.382629
-0.383882 -0.475021
-0.408317 -0.471498
-0.328235 -0.48147
-0.36341 -0.491322
-0.352301 -0.460181
-0.39333 -0.374463
-0.385891 -0.382803
-0.302286 -0.344483
-0.400405 -0.411788
-0.344229 -0.361288
-0.355973 -0.323893
-0.355653 -0.360569
-0.364382 -0.412514
-0.368527 -0.436735
-0.342544 -0.452689
-0.418877 -0.384055
-0.406756 -0.381379
-0.377627 -0.446409
-0.414305 -0.466154
-0.434325 -0.475291
-0.447257 -0.467701
-0.437088 -0.49946
-0.427341 -0.368826
-0.390279 -0.353762
-0.444804 -0.374642
-0.452762 -0.458865
-0.387316 -0.410041
-0.413886 -0.365714
-0.400716 -0.344352
-0.420851 -0.301063
-0.352589 -0.36783
-0.326301 -0.361262
-0.356309 -0.327831
-0.352602 -0.366139
-0.353099 -0.317148
-0.348346 -0.337374
-0.399407 -0.409099
-0.359105 -0.38097
-0.338667 -0.359415
-0.395954 -0.339588
-0.344206 -0.415506
-0.351457 -0.415278
-0.352488 -0.489814
-0.372426 -0.470105
-0.352441 -0.451279
-0.346676 -0.388584
-0.357671 -0.370968
-0.310499 -0.341979
-0.334403 -0.37722
-0.374889 -0.381549
-0.480387 -0.463018
-0.433984 -0.326266
-0.415472 -0.29226
-0.402739 -0.354063
-0.445116 -0.354678
-0.438402 -0.357278
-0.434055 -0.416979
-0.461603 -0.38645
-0.402413 -0.367643
-0.357031 -0.334411
-0.435219 -0.389925
-0.458712 -0.399762
-0.44915 -0.409257
-0.499538 -0.346214
-0.428811 -0.331845
-0.427211 -0.290281
-0.362376 -0.279898
-0.387081 -0.32253
-0.357464 -0.401712
-0.324373 -0.416584
-0.298511 -0.35413
-0.339691 -0.339416
-0.344355 -0.311232
-0.333431 -0.336836
-0.351416 -0.383827
-0.331164 -0.445828
-0.373948 -0.378003
-0.405056 -0.33685
-0.387209 -0.345655
-0.3851 -0.352723
-0.425476 -0.374099
-0.386215 -0.383872
-0.415515 -0.399195
-0.424255 -0.416344
-0.499972 -0.473228
-0.391363 -0.406337
-0.419069 -0.360368
-0.378843 -0.421361
-0.373281 -0.393219
-0.418218 -0.415786
-0.412872 -0.381915
-0.358868 -0.444747
-0.385462 -0.450235
-0.428308 -0.530797
-0.458708 -0.442696
-0.466539 -0.415435
-0.441217 -0.437872
-0.462143 -0.465721
-0.37955 -0.386025
-0.383876 -0.461268
-0.387945 -0.445247
-0.351814 -0.490741
-0.367217 -0.520726
